term_id,term_str,n,num,pos_max,p_stem,tfidf_sum
7013,decorating,2,0,VBG,decor,1.6400901883013047e-05
7014,decoration,10,0,NN,decor,4.629081110814535e-05
7015,decorations,4,0,NNS,decor,2.924384199378455e-05
7016,decorous,2,0,JJ,decor,2.2072118058214742e-05
7017,decorum,3,0,NN,decorum,2.2329731593472613e-05
7018,decreasing,1,0,VBG,decreas,1.2684738914136435e-05
7019,decree,11,0,NN,decre,0.00011007469787611233
7020,decreed,6,0,VBN,decre,4.2506195694207186e-05
7021,decreeing,1,0,VBG,decre,1.0371165600467903e-05
7022,decrees,2,0,NNS,decre,1.7255407765913584e-05
7023,decrepit,1,0,NN,decrepit,2.0355910898048993e-05
7024,decrepitude,1,0,NN,decrepitud,1.2684738914136435e-05
7025,dedicated,2,0,VBN,dedic,2.0742331200935806e-05
7026,deduce,1,0,VB,deduc,1.551194604840247e-05
7027,deduced,1,0,VBN,deduc,1.1849086635246452e-05
7028,deducing,1,0,VBG,deduc,1.551194604840247e-05
7029,deducting,1,0,VBG,deduct,1.551194604840247e-05
7030,deduction,2,0,NN,deduct,1.541562119316068e-05
7031,deductions,1,0,VBP,deduct,1.0371165600467903e-05
7032,deed,35,0,NN,deed,0.0
7033,deeds,18,0,NNS,deed,5.0359506545302336e-05
7034,deef,7,0,NN,deef,0.0001293031276118553
7035,deem,8,0,VB,deem,2.2167118644115596e-05
7036,deemed,19,0,VBD,deem,1.6699548992138307e-05
7037,deeming,2,0,VBG,deem,2.3698173270492903e-05
7038,deems,1,0,VBZ,deem,1.2684738914136435e-05
7039,deep,247,0,JJ,deep,0.0
7040,deepened,16,0,VBD,deepen,6.37930239773997e-05
7041,deepening,6,0,VBG,deepen,2.4577159005033555e-05
7042,deepens,2,0,NN,deepen,2.0742331200935806e-05
7043,deeper,41,0,JJR,deeper,0.0
7044,deepest,10,0,JJS,deepest,4.826642474895987e-05
7045,deeply,52,0,RB,deepli,0.0
7046,deeps,7,0,NNS,deep,6.457967202245847e-05
7047,deer,5,0,NN,deer,2.3478086960430225e-05
7048,deface,1,0,VB,defac,1.0371165600467903e-05
7049,defaced,5,0,JJ,defac,2.0262700932907053e-05
7052,defaulter,1,0,NN,default,1.2752266189273116e-05
7053,defeat,9,0,NN,defeat,2.8721314148608296e-05
7054,defeated,8,0,VBN,defeat,1.647919751441698e-05
7055,defeats,3,0,VB,defeat,2.1809983611296952e-05
7056,defect,1,0,NN,defect,1.0371165600467903e-05
7057,defection,1,0,NN,defect,1.0371165600467903e-05
7058,defective,3,0,JJ,defect,3.057362885106349e-05
7059,defects,2,0,NNS,defect,2.2072118058214742e-05
7060,defence,13,0,NN,defenc,4.50474855941999e-05
7061,defenceless,2,0,VBN,defenceless,1.824068845576595e-05
7062,defences,1,0,NN,defenc,1.1849086635246452e-05
7063,defend,6,0,VB,defend,1.8674537562504413e-05
7064,defendant,3,0,NN,defend,2.416951816622552e-05
7065,defended,4,0,VBD,defend,2.4477723473166483e-05
7066,defender,1,0,NN,defend,1.0371165600467903e-05
7067,defending,1,0,VBG,defend,1.2684738914136435e-05
7068,defense,4,0,NN,defens,2.924384199378455e-05
7069,defensive,1,0,JJ,defens,1.0371165600467903e-05
7070,deference,9,0,NN,defer,3.1319638776613984e-05
7071,deferential,4,0,JJ,deferenti,2.715668054597501e-05
7072,deferentially,3,0,NN,deferenti,2.725428258445023e-05
7073,deferred,3,0,VBD,defer,2.430029297317735e-05
7074,deferring,1,0,VBG,defer,2.0355910898048993e-05
7075,deffersit,1,0,VBP,deffersit,1.847187537312218e-05
7076,deffersits,1,0,JJ,deffersit,1.847187537312218e-05
7077,deffisit,3,0,NN,deffisit,5.541562611936655e-05
7078,defiance,14,0,NN,defianc,6.724352015537647e-05
7079,defiant,5,0,JJ,defiant,6.218182015162829e-05
7080,deficiencies,3,0,NNS,defici,2.172761189078817e-05
7081,deficiency,3,0,NN,defici,2.4255274789752893e-05
7082,deficient,5,0,NN,defici,4.1710006341503974e-05
7083,defied,4,0,VBD,defi,3.0741206019472453e-05
7084,defile,3,0,IN,defil,3.111349680140371e-05
7085,defiled,1,0,VBN,defil,1.2752266189273116e-05
7086,defiles,1,0,NNS,defil,1.2752266189273116e-05
7087,define,4,0,VB,defin,3.080686376170703e-05
7088,defined,12,0,VBD,defin,3.823594123914097e-05
7089,definite,6,0,JJ,definit,3.741520377079975e-05
7090,definitely,3,0,RB,definit,3.825679856781935e-05
7091,definition,9,0,NN,definit,7.121518660765347e-05
7092,definitions,1,0,NNS,definit,2.0355910898048993e-05
7093,deformation,1,0,NN,deform,1.2684738914136435e-05
7094,deformed,1,0,JJ,deform,1.2752266189273116e-05
7095,deformities,4,0,NNS,deform,4.148466240187161e-05
7096,deformity,2,0,NN,deform,2.0484717665677932e-05
7097,defraud,1,0,JJ,defraud,1.0371165600467903e-05
7098,defrauded,2,0,VBN,defraud,2.0484717665677932e-05
7099,deftly,5,0,RB,deftli,2.6455669912165207e-05
7100,defunct,1,0,JJ,defunct,1.0371165600467903e-05
7101,defy,5,0,NN,defi,3.085501032085042e-05
7102,defying,1,0,VBG,defi,2.0355910898048993e-05
7103,degeneracy,1,0,NN,degeneraci,2.0355910898048993e-05
7104,degenerate,1,0,NN,degener,1.551194604840247e-05
7105,degenerated,2,0,VBN,degener,2.0742331200935806e-05
7107,degradation,8,0,NN,degrad,3.26688890874135e-05
7108,degraded,18,0,JJ,degrad,1.607447268440399e-05
7109,degrading,6,0,VBG,degrad,2.676945380596006e-05
7110,degree,53,0,NN,degre,4.8410062444326625e-05
7111,degrees,52,0,NNS,degre,4.5281310762895224e-05
7112,dei,2,0,NN,dei,2.0742331200935806e-05
7113,deigned,1,0,VBD,deign,1.2684738914136435e-05
7114,deigning,2,0,VBG,deign,1.884280815845039e-05
7116,dejected,16,0,VBN,deject,1.5313826946001195e-05
7117,dejectedly,3,0,RB,dejectedli,1.8888756166140648e-05
7118,dejection,2,0,NN,deject,2.3698173270492903e-05
7119,del,2,0,FW,del,2.0742331200935806e-05
7120,delay,44,0,NN,delay,8.112048919996726e-05
7121,delayed,5,0,VBN,delay,3.4065917988359136e-05
7122,delays,3,0,NNS,delay,3.248113127334322e-05
7123,delectable,1,0,JJ,delect,2.797936570907902e-05
7124,delegate,3,0,NN,deleg,3.5597707140156284e-05
7125,delegated,2,0,VBN,deleg,1.635588369958859e-05
7127,delegation,3,0,NN,deleg,3.825679856781935e-05
7128,deliberate,15,0,NN,deliber,4.314070876932368e-05
7129,deliberated,2,0,VBD,deliber,2.3698173270492903e-05
7130,deliberately,25,0,RB,deliber,4.297829034454545e-05
7131,deliberating,1,0,VBG,deliber,1.551194604840247e-05
7132,deliberation,7,0,NN,deliber,4.4711902007710616e-05
7133,deliberations,1,0,NNS,deliber,1.1849086635246452e-05
7134,deliberative,1,0,JJ,delib,1.2752266189273116e-05
7135,delicacy,24,0,NN,delicaci,7.793372467384781e-05
7136,delicate,50,0,JJ,delic,9.317666464500306e-05
7137,delicately,11,0,RB,delic,5.430273957332227e-05
7138,delicious,23,0,JJ,delici,7.452766063496537e-05
7139,deliciously,3,0,RB,delici,2.3917131986009424e-05
7140,delight,47,0,NN,delight,4.3228688223514175e-05
7141,delighted,36,0,VBN,delight,3.437967363399886e-05
7142,delightedly,1,0,RB,delightedli,1.1849086635246452e-05
7143,delightful,21,0,JJ,delight,1.845308572517725e-05
7144,delightfully,5,0,RB,delight,3.654111338126441e-05
7145,delightfulness,1,0,NN,delight,1.0371165600467903e-05
7146,delights,8,0,NNS,delight,2.6938326054678467e-05
7147,delinquency,1,0,NN,delinqu,2.0355910898048993e-05
7149,delinquents,1,0,NNS,delinqu,2.0355910898048993e-05
7150,delirious,4,0,NN,deliri,3.7966662173969664e-05
7151,deliriously,2,0,RB,deliri,2.0742331200935806e-05
7152,delirium,3,0,NN,delirium,2.6801945418416517e-05
7153,deliver,24,0,VB,deliv,2.4919536307836557e-05
7154,deliverance,7,0,NN,deliver,2.1776258381977926e-05
7155,delivered,59,0,VBN,deliv,5.9042525537447824e-05
7156,deliverer,1,0,JJ,deliver,1.2752266189273116e-05
7157,delivering,11,0,VBG,deliv,2.5241135624552012e-05
7159,delivery,5,0,NN,deliveri,3.719349462190903e-05
7160,deluge,10,0,NN,delug,3.813448475207766e-05
7161,deluged,1,0,VBD,delug,1.0371165600467903e-05
7162,delusion,13,0,NN,delus,3.659470955933428e-05
7163,delusions,1,0,NN,delus,2.0355910898048993e-05
7164,delve,1,0,VB,delv,1.551194604840247e-05
7165,delving,2,0,VBG,delv,2.0742331200935806e-05
7166,dem,11,0,NN,dem,0.00012402120103519789
7167,demand,19,0,NN,demand,5.9763722032921066e-05
7168,demanded,74,0,VBD,demand,6.351942718810553e-05
7169,demanding,4,0,VBG,demand,3.141144269553636e-05
7170,demands,7,0,VBZ,demand,3.1726012903464695e-05
7171,demarcations,1,0,NNS,demarc,1.2752266189273116e-05
7172,demean,1,0,JJ,demean,1.551194604840247e-05
7173,demeanor,4,0,NN,demeanor,3.0741206019472453e-05
7174,demeanour,8,0,NN,demeanour,3.798928176221538e-05
7175,demented,1,0,VBN,dement,1.551194604840247e-05
7176,demerit,1,0,JJ,demerit,1.2752266189273116e-05
7179,democrat,1,0,NN,democrat,1.2752266189273116e-05
7180,demogalized,1,0,VBN,demog,1.2684738914136435e-05
7181,demoiselles,1,0,NNS,demoisel,1.0371165600467903e-05
7182,demolish,1,0,VB,demolish,1.0371165600467903e-05
7183,demolition,1,0,NN,demolit,1.2684738914136435e-05
7184,demon,5,0,NN,demon,4.080248261627549e-05
7185,demoniacal,1,0,VB,demoniac,1.2684738914136435e-05
7186,demons,2,0,NN,demon,1.7255407765913584e-05
7187,demonstrate,1,0,VB,demonstr,2.0355910898048993e-05
7188,demonstrated,11,0,VBD,demonstr,4.89017613787356e-05
7189,demonstration,11,0,NN,demonstr,3.6182145499424785e-05
7190,demonstrations,6,0,NNS,demonstr,3.757012116742465e-05
7191,demonstrative,4,0,JJ,demonstr,4.782380926193529e-05
7192,demonstratively,1,0,RB,demonstr,2.0355910898048993e-05
7193,demoralization,2,0,NN,demor,1.541562119316068e-05
7196,demur,3,0,NN,demur,2.913908734062759e-05
7197,demurred,1,0,VBD,demur,1.0371165600467903e-05
7198,den,50,0,NN,den,0.00011294824042919529
7199,denationalizing,1,0,VBG,denation,1.0371165600467903e-05
7200,denial,10,0,NN,denial,6.646741737777851e-05
7201,denials,1,0,NNS,denial,1.2752266189273116e-05
7202,denied,17,0,VBD,deni,0.0
7203,denies,1,0,NNS,deni,1.2752266189273116e-05
7205,denizens,3,0,NNS,denizen,2.228471341004816e-05
7207,denn,2,0,NN,denn,2.550453237854623e-05
7209,denominated,1,0,VBD,denomin,1.2684738914136435e-05
7211,denominations,4,0,NNS,denomin,3.0109759199978823e-05
7212,denote,2,0,VB,denot,1.879778997502594e-05
7213,denoted,6,0,VBD,denot,2.8311836015072413e-05
7214,denounce,7,0,NN,denounc,4.8187254502027855e-05
7215,denounced,11,0,VBD,denounc,5.180174246635042e-05
7216,denouncement,1,0,NN,denounc,2.0355910898048993e-05
7217,denouncer,2,0,NN,denounc,1.824068845576595e-05
7218,denouncing,2,0,VBG,denounc,1.824068845576595e-05
7219,dens,9,0,NNS,den,3.94113144083328e-05
7220,dense,23,0,JJ,dens,2.458534449432553e-05
7221,densely,10,0,RB,dens,6.367256124236592e-05
7222,density,1,0,NN,densiti,2.0355910898048993e-05
7224,dental,4,0,JJ,dental,4.415744285126558e-05
7225,dentify,1,0,VB,dentifi,1.2684738914136435e-05
7226,dentist,2,0,NN,dentist,2.3698173270492903e-05
7227,dentistry,4,0,NN,dentistri,5.100906475709246e-05
7228,dentists,1,0,NNS,dentist,1.2752266189273116e-05
7229,denudation,1,0,NN,denud,1.2752266189273116e-05
7230,denuded,1,0,VBN,denud,1.1849086635246452e-05
7231,denunciation,6,0,NN,denunci,9.307167629041484e-05
7232,denunciations,2,0,NNS,denunci,1.4813501490476236e-05
7233,deny,22,0,VB,deni,0.0
7234,denying,5,0,VBG,deni,2.9738900161267786e-05
7235,depart,24,0,VB,depart,4.582378930980695e-05
7236,departed,55,0,VBN,depart,5.152860071849865e-05
7237,departing,14,0,VBG,depart,2.620543612758841e-05
7238,department,19,0,NN,depart,7.573510835470881e-05
7239,departments,1,0,NNS,depart,2.0355910898048993e-05
7240,departure,19,0,NN,departur,3.5017208459343246e-05
7241,departured,1,0,VBN,departur,1.1849086635246452e-05
7242,departures,1,0,NNS,departur,1.0371165600467903e-05
7243,depend,34,0,VB,depend,0.0
7244,depended,7,0,VBD,depend,2.5303515831244382e-05
7245,dependence,3,0,NN,depend,2.9369389445694602e-05
7246,dependent,10,0,JJ,depend,3.087511772315101e-05
7247,depending,1,0,VBG,depend,1.0371165600467903e-05
7248,depends,7,0,VBZ,depend,5.177373530006486e-05
7249,depict,1,0,VB,depict,1.2684738914136435e-05
7250,depicted,2,0,VBN,depict,2.536947782827287e-05
7251,deplorable,3,0,JJ,deplor,3.748251189633364e-05
7252,deplore,1,0,VB,deplor,1.551194604840247e-05
7253,deploring,2,0,VBG,deplor,2.536947782827287e-05
7254,deployed,1,0,VBP,deploy,1.2752266189273116e-05
7255,deport,1,0,VB,deport,1.2684738914136435e-05
7256,deportment,5,0,NN,deport,3.84858341049485e-05
7257,depose,2,0,VB,depos,2.3698173270492903e-05
7258,deposed,2,0,VBD,depos,2.655230156288365e-05
7259,deposes,2,0,VBZ,depos,2.0742331200935806e-05
7260,deposit,4,0,VB,deposit,1.5885752446374635e-05
7261,deposited,16,0,VBN,deposit,2.9741834449397833e-05
7262,depositing,2,0,VBG,deposit,2.536947782827287e-05
7263,depositions,1,0,NNS,deposit,1.2684738914136435e-05
7264,depositors,1,0,NNS,depositor,1.551194604840247e-05
7265,depository,1,0,NN,depositori,1.551194604840247e-05
7266,deposits,1,0,NNS,deposit,1.2752266189273116e-05
7267,depot,5,0,NN,depot,5.185582800233951e-05
7268,depots,4,0,NNS,depot,4.148466240187161e-05
7269,depraved,1,0,JJ,deprav,1.0371165600467903e-05
7270,depravity,1,0,NN,deprav,1.2684738914136435e-05
7271,deprecated,1,0,VBD,deprec,1.551194604840247e-05
7272,deprecatingly,1,0,NN,deprecatingli,1.0371165600467903e-05
7273,deprecatory,2,0,NN,deprecatori,3.102389209680494e-05
7274,depreciate,1,0,VB,depreci,2.0355910898048993e-05
7275,depreciation,2,0,NN,depreci,2.3698173270492903e-05
7276,depreciatory,1,0,JJ,depreciatori,1.1849086635246452e-05
7277,depredator,1,0,NN,depred,1.2684738914136435e-05
7278,depressed,10,0,JJ,depress,3.296578211238403e-05
7279,depressing,6,0,VBG,depress,3.423760306775176e-05
7280,depression,8,0,NN,depress,7.37507956838248e-05
7281,depressions,6,0,NNS,depress,4.942166436455566e-05
7282,deprivation,2,0,NN,depriv,3.102389209680494e-05
7283,deprivations,1,0,NNS,depriv,1.2752266189273116e-05
7284,deprive,2,0,VB,depriv,2.536947782827287e-05
7285,deprived,6,0,VBD,depriv,5.07839738399702e-05
7286,depth,29,0,NN,depth,2.589492969351286e-05
7287,depths,25,0,NNS,depth,8.643768200136001e-05
7288,deputations,1,0,NNS,deput,2.0355910898048993e-05
7289,deputy,2,0,VB,deputi,1.635588369958859e-05
7291,deride,2,0,VB,derid,2.0742331200935806e-05
7292,derided,1,0,VBD,derid,1.0371165600467903e-05
7293,deriding,1,0,VBG,derid,1.551194604840247e-05
7294,derision,6,0,NN,deris,4.735622789423586e-05
7295,derisive,1,0,JJ,deris,1.2752266189273116e-05
7296,derisively,1,0,JJ,deris,1.1849086635246452e-05
7297,derivable,1,0,JJ,deriv,1.2684738914136435e-05
7298,derive,2,0,VB,deriv,2.3698173270492903e-05
7299,derived,23,0,VBD,deriv,7.0164941978395e-05
7300,deriving,1,0,VBG,deriv,1.2752266189273116e-05
7301,dern,13,0,JJ,dern,0.00013477765383279375
7302,dernd,2,0,NN,dernd,5.595873141815804e-05
7303,derned,1,0,VBD,dern,1.847187537312218e-05
7304,derrick,2,0,NN,derrick,3.0967494054800804e-05
7306,des,14,0,NNS,de,0.0001158463503148088
7307,descend,19,0,VB,descend,6.0231602630771104e-05
7308,descendant,4,0,NN,descend,2.0650406020304065e-05
7309,descendants,15,0,NNS,descend,8.047377033419849e-05
7310,descended,45,0,VBD,descend,4.0920648957349726e-05
7311,descending,23,0,VBG,descend,7.26540644845799e-05
7312,descends,4,0,VBZ,descend,3.952540288965369e-05
7313,descent,37,0,NN,descent,0.0001145947346138763
7314,describe,51,0,VB,describ,4.4143693843647346e-05
7315,described,45,0,VBN,describ,0.0
7316,describes,5,0,VBZ,describ,2.800722830385519e-05
7317,describing,12,0,VBG,describ,5.3829857098330605e-05
7318,descried,7,0,VBN,descri,4.336647963930713e-05
7319,descript,1,0,NN,descript,1.551194604840247e-05
7320,description,51,0,NN,descript,4.4183934243522354e-05
7321,descriptions,8,0,NNS,descript,4.471862845805733e-05
7322,descriptive,4,0,JJ,descript,4.415744285126558e-05
7323,descry,1,0,VB,descri,1.1849086635246452e-05
7324,descrying,1,0,VBG,descri,1.1849086635246452e-05
7326,dese,5,0,JJ,dese,9.235937686561092e-05
7327,desecraters,1,0,NNS,desecrat,1.0371165600467903e-05
7328,desecration,1,0,NN,desecr,1.0371165600467903e-05
7329,desert,70,0,NN,desert,5.1934009925982766e-05
7330,deserted,60,0,VBN,desert,5.6833308976125e-05
7331,deserter,1,0,NN,desert,2.0355910898048993e-05
7332,deserting,5,0,VBG,desert,2.346475627532604e-05
7333,desertion,2,0,NN,desert,2.3911904630967644e-05
7334,deserts,18,0,NNS,desert,0.00010555166505489687
7335,deserve,22,0,VB,deserv,2.0401434897365987e-05
7336,deserved,17,0,VBD,deserv,6.714511167977312e-05
7337,deservedly,1,0,RB,deservedli,1.1849086635246452e-05
7338,deserves,6,0,VBZ,deserv,2.8268957703308728e-05
7339,deserving,4,0,VBG,deserv,2.6218746205165552e-05
7340,design,20,0,NN,design,3.534435157695078e-05
7341,designated,3,0,IN,design,3.8054216742409304e-05
7342,designation,4,0,NN,design,2.4871883243495533e-05
7343,designed,18,0,VBD,design,9.499444117346646e-05
7344,designedly,2,0,RB,designedli,2.3911904630967644e-05
7345,designing,4,0,VBG,design,3.2154665879917195e-05
7346,designs,14,0,NNS,design,5.144158513778668e-05
7347,desirable,15,0,JJ,desir,4.6206205090026055e-05
7348,desire,71,0,NN,desir,6.906334796002613e-05
7349,desired,24,0,VBD,desir,4.47118649528383e-05
7350,desires,3,0,NNS,desir,2.4104124926294486e-05
7351,desiring,4,0,VBG,desir,2.9683748220802265e-05
7352,desirous,7,0,JJ,desir,2.921183388725753e-05
7353,desist,3,0,VB,desist,2.228471341004816e-05
7354,desisted,5,0,VBD,desist,1.9342807646530602e-05
7355,desk,38,0,NN,desk,8.746216949291505e-05
7356,desks,4,0,NNS,desk,3.482869955143866e-05
7357,desolate,39,0,NN,desol,3.197261414492941e-05
7358,desolately,1,0,RB,desol,1.551194604840247e-05
7359,desolating,1,0,NN,desol,1.2752266189273116e-05
7360,desolation,40,0,NN,desol,3.090591614393862e-05
7361,desolations,1,0,NNS,desol,1.2752266189273116e-05
7362,despair,24,0,NN,despair,2.1855547040099227e-05
7363,despairing,6,0,NN,despair,2.8662659515472227e-05
7364,despairingly,1,0,NN,despairingli,1.1849086635246452e-05
7365,despatch,6,0,VB,despatch,2.953278915279109e-05
7366,despatched,5,0,VBN,despatch,3.35220797296605e-05
7367,desperado,1,0,NN,desperado,1.0371165600467903e-05
7368,desperadoes,1,0,NN,desperado,1.847187537312218e-05
7369,desperate,65,0,JJ,desper,0.0
7370,desperately,8,0,RB,desper,2.6303871083904937e-05
7371,desperation,14,0,NN,desper,4.803612259678164e-05
7372,despicable,2,0,JJ,despic,1.6400901883013047e-05
7373,despise,11,0,VB,despis,2.1247263155385085e-05
7374,despised,21,0,VBN,despis,1.9383801367231268e-05
7375,despises,1,0,VBZ,despis,1.847187537312218e-05
7376,despising,2,0,NN,despis,2.14699983555303e-05
7377,despite,5,0,IN,despit,6.342369457068218e-05
7378,despitefully,1,0,RB,despit,1.0371165600467903e-05
7379,despoil,1,0,VB,despoil,1.551194604840247e-05
7380,despoiled,1,0,VBD,despoil,1.551194604840247e-05
7382,despondency,7,0,NN,despond,2.1289897234505713e-05
7383,despondent,7,0,NN,despond,2.8485660966125805e-05
7384,desponding,1,0,VBG,despond,1.1849086635246452e-05
7385,despondingly,3,0,NN,despondingli,3.8054216742409304e-05
7386,despot,1,0,NN,despot,1.0371165600467903e-05
7387,despotic,1,0,JJ,despot,1.1849086635246452e-05
7388,despotism,2,0,NN,despot,4.0711821796097986e-05
7389,despotisms,1,0,NN,despot,2.797936570907902e-05
7390,despots,1,0,NNS,despot,1.0371165600467903e-05
7391,desprate,2,0,NN,desprat,2.588519084744745e-05
7392,desprit,1,0,NN,desprit,1.2752266189273116e-05
7393,dessert,1,0,NN,dessert,1.1849086635246452e-05
7394,dessertspoonful,1,0,JJ,dessertspoon,2.797936570907902e-05
7395,destination,27,0,NN,destin,5.336042068666305e-05
7396,destinations,1,0,NN,destin,1.551194604840247e-05
7397,destined,8,0,VBN,destin,3.648977786486671e-05
7398,destinies,1,0,NNS,destini,2.0355910898048993e-05
7399,destiny,11,0,NN,destini,3.5276170785711507e-05
7400,destitute,6,0,JJ,destitut,3.6141032836477086e-05
7401,destroy,17,0,VB,destroy,4.8476506925461095e-05
7402,destroyed,32,0,VBN,destroy,5.522388857925991e-05
7403,destroyer,3,0,NN,destroy,1.6495808338525853e-05
7404,destroying,6,0,VBG,destroy,4.465946318694523e-05
7405,destroys,4,0,VBZ,destroy,5.100906475709246e-05
7406,destruction,37,0,NN,destruct,3.168420943862053e-05
7407,destructive,7,0,JJ,destruct,7.16026307983217e-06
7408,desultory,1,0,NN,desultori,1.0371165600467903e-05
7409,detach,6,0,VB,detach,2.803328525544242e-05
7410,detached,11,0,JJ,detach,3.3389646623431024e-05
7411,detaching,1,0,VBG,detach,2.0355910898048993e-05
7412,detachment,10,0,NN,detach,5.6959004193962385e-05
7413,detail,26,0,NN,detail,4.630671748950139e-05
7414,detailed,1,0,VBN,detail,1.2684738914136435e-05
7415,detailing,2,0,VBG,detail,1.541562119316068e-05
7416,details,43,0,NNS,detail,3.9591778174141235e-05
7417,detain,3,0,VB,detain,3.425320199656929e-05
7418,detained,9,0,VBN,detain,7.594040784383167e-05
7419,detaining,4,0,VBG,detain,2.676252077564596e-05
7420,detat,1,0,NN,detat,1.0371165600467903e-05
7421,detect,8,0,VB,detect,2.6597133040172814e-05
7422,detected,18,0,VBD,detect,3.8225838432862344e-05
7423,detecting,1,0,VBG,detect,1.551194604840247e-05
7424,detection,2,0,NN,detect,2.536947782827287e-05
7425,detective,4,0,NN,detect,4.112234485411576e-05
7426,detention,1,0,NN,detent,1.551194604840247e-05
7427,detentions,1,0,VBZ,detent,1.2752266189273116e-05
7428,deteriorated,1,0,VBD,deterior,1.1849086635246452e-05
7429,deteriorates,1,0,VBZ,deterior,1.2752266189273116e-05
7430,determination,26,0,NN,determin,5.03048378412207e-05
7431,determine,12,0,VB,determin,3.521855093245583e-05
7432,determined,75,0,VBD,determin,6.867559430548512e-05
7433,determines,1,0,VBZ,determin,1.2752266189273116e-05
7434,determining,3,0,VBG,determin,1.7587072670583116e-05
7435,deterred,1,0,VBN,deter,1.1849086635246452e-05
7436,detest,2,0,VB,detest,2.2072118058214742e-05
7437,detestable,3,0,JJ,detest,2.430029297317735e-05
